0,0,0,0,15.50,1,0,1,0
0,0,0,0,16.00,27,0,14,0
0,0,0,0,16.50,9,0,9,0
0,0,0,0,17.00,214,0,210,0
0,0,0,0,17.50,95,0,92,0
0,0,0,0,18.00,101,0,95,0
0,0,0,0,18.50,177,0,155,0
0,0,0,0,19.00,181,0,151,0
0,0,0,0,19.50,244,-15,170,0
16,0,16,0,20.00,351,-16,306,-16
70,5,60,0,21.00,527,-25,495,-12
169,0,119,0,22.00,585,0,571,0
535,0,391,0,23.00,706,0,473,0
703,0,535,0,24.00,932,9,721,1
807,-1,649,-1,25.00,1095,0,1038,0
1478,0,1310,-24,26.00,414,-25,391,-25
966,-15,801,-17,27.00,244,0,237,0
1133,-1,1081,0,28.00,249,0,218,0
794,1,732,2,29.00,161,0,153,0
1225,1,1144,2,30.00,90,0,85,0
1401,-15,1379,-17,31.00,54,0,53,0
596,0,495,0,32.00,50,0,50,0
1768,92,1713,90,33.00,209,0,204,0
253,0,246,0,34.00,0,0,0,0
258,0,217,0,35.00,1,0,1,0
153,0,123,0,36.00,0,0,0,0
162,0,140,0,37.00,0,0,0,0
187,0,153,0,38.00,0,0,0,0
110,0,110,0,39.00,0,0,0,0
41,1,41,5,40.00,0,0,0,0
36,1,36,1,41.00,0,0,0,0
8,0,8,0,42.00,0,0,0,0
0,0,0,0,43.00,0,0,0,0
5,0,5,0,44.00,0,0,0,0
102,0,102,0,45.00,0,0,0,0
0,0,0,0,46.00,0,0,0,0
1,0,0,0,47.00,0,0,0,0
16,0,16,0,48.00,0,0,0,0
